49649	3856	United States Rubber Co.	Wallace E. Cake, Vice President, Research, and Materiel Coordinator.  3856A.  RESEARCH AND DEVELOPMENT  DEPARTMENT  Wayne, N. J.  Research staff: L. M. White, Director; T. L. Wilson, Manager; 89 chemists; engineers: 23 chemical, 22 electrical and mechanical, 4 textile; 1 mathematician, 7 physicists, additional personnel 232. | W. S. Coe, Director of Research and Development; C. G. Durbin, Technical Personnel Director; 160 chemists; engi  neers: 44 chemical, 1 mechanical; 220 technicians. | A. W. Bull, Director of Tire Development; R. H. Snyder, Manager of Research; 56 chemists; engineers: 54 chemical, 21 electrical and mechanical; 20 physicists, 31 other professionals, 261 technicians. | L. Cranston, Manager; 20 chemists; engineers: 22 chemical, 25 electrical and mechanical; 3 physicists, 12 other professionals, 62 technicians. | J. J. Twomey, Manager; 8 chemists, 6 engineers, 8 technicians, 2 auxiliaries. | Stuart H. Sherman, Development Manager; R. A. Gregg, Research Manager ; 7 chemists; engineers: 1 chemical, 2 mechanical; 8 other professionals, 20 technicians. | O. W. Lundstedt, Technical Director; 8 chemists, 1 engineer, 1 forester, 1 horticulturist, 1 phytopathologist, 15 technicians, 30 auxiliaries. | G. H. Callum, Development Manager; E. C. Van Buskirk, Manager, Development Laboratories; 71 chemists; engineers : 43 chemical, 13 electrical and mechanical; 18 other professionals, 186 technicians.  Chicago, III.  Manager: R. W. Moore.
49771	3857	U. S. Rubber Reclaiming Co.	E. F. Sverdrup, Research Chemist and director; B. R. Wendrow, Tech  nical Director, personnel; 1 chemist, 2 chemical engineers.
49785	3858	U. S. Sanitary Specialties Corp	Bohdan Kwiatkowski, Director of Research and Development; 2 chemists, 1 technician.
49793	3859	United States Smelting, Refining and	L. A. Creglow, Director; 1 chemist, 1 metallurgist.
49803	3860	United States Steel Corp	S. M. Jenks, Executive Vice President, Engineering and Research; J. B. Austin, Administrative Vice President, Research and Technology; M. W. Lightner, Vice President, Applied Research; R. B. Mears, Assistant Vice President, Applied Research;  O. T. Marzke, Vice President, Fundamental Research. Assistants to Administrative Vice President: E. S. Davenport and R. F. Miller. Directors of Applied Research: C. A. Bishop (Chemical Engineering Development), W. E. Coleman (Electromechanical Development), D. L. McBride (Metallurgical Process Development), S. C. Snyder (Product Development).  -   1 chemist; engineers: 2 ceramic, 4 chemical,  -   2 electrical, 1 mechanical; 9 metallurgists, 3 technicians, 23 auxiliaries.  3860B. APPLIED RESEARCH LABORATORY Monroeville, Pa.  Research staff: J. G. Donelson, Director, Research ; O. E. Romig, Assistant Director, Management Services. Assistant Directors: A. N. Laubscher, J. N. Homak, P. W. Marshall, T. F. Reed. Assistants to Director: R. B. Hoxeng, D. H. Rowland. G. E. Pellissier, Manager, Special Products; H. F. Shannon, Supervisor, Chief Research Engineers; J. M.   Hodge, Research Consultant; 2 biologists, 5 ceramists, 139 chemists; engineers: 5 architectural, 75 chemical, 5 civil, 28 electrical, 30 mechanical ; 8 geologists, 12 mathematicians, 104 metallurgists, 22 physicists, 20 technicians, 492 auxiliaries. | R. H. Abom, Director; L. S. Darken, Associate Director. Assistant Directors: B. M. Larsen (Chemical Metallurgy), D. S. Miller (Physics), R. A. Oriani (Physical Chemistry), R. L. Rickett (Physical Metallurgy) ; 1 ceramist, 8 chemists; engineers: 2 chemical, 3 mechanical; 2 mathematicians, 19 metallurgists, 12 physicists, 27 technicians, 31 auxiliaries. | Walter O. Everling, Director of Research; Ronald E. Griffiths, Assistant Director of Research; R. O. Hartman, Superintendent Research Laboratory; 1 ceramist, 12 chemists; engineers: 6 electrical, 1 electrochemical, 1 industrial, 7 mechanical; 1 mathematician, 12 metallurgists, 12 technicians, 23 auxiliaries. | C. H. Fitzwilson, Chief Metallurgical Engineer; J. M. Carrera, Works Metallurgist; 3 agricultural scientists, 1 biologist, 8 chemists, 3 engineers. | C. H. Fitzwilson, Chief Metallurgical Engineer; T. E. Caldwell, Works Metallurgist; 4 metallurgists, 1 auxiliary. | C. H. Fitzwilson, Chief Metallurgical Engineer; 4 chemists, 3 coal and fuel technology engineers, 2 geologists, 4 metallurgists, 3 mineralogists, 12 technicians, 4 auxiliaries. | R. A. Brown, Director of Research and Development; W. A. Box, General Supervisor, Design Engineering; W. A. Saylor, Chief Metallurgist; engineers: 1 chemical, 3 mechanical, 2 mechanical-nuclear, 3 welding; 3 mathematicians, 4 metallurgists, 5 technicians, 25 auxiliaries. | W. M. Frame, Director, Research and Technology. Assistant Directors, Research and Technology: W. O. Clinedinst and H. M. Banta; engineers: 5 chemical, 2 electrical, 3 mathematical, 3 mechanical, 10 metallurgical; 5 technicians, 9 auxiliaries. | C. J. Keim, Director, Engineering Services (Dallas) ; R. L. Chenault, Chief Research Engineer; 1 chemist, 2 mechanical engineers, 3 metallurgists, 1 physicist, 2 auxiliaries. | Ronald J. Morton, Manager of Research; R. L. Bennett, Assistant Manager of Research; M. F. Williams, Jr., Supervisor, Research Laboratory; L. G. Hendrickson, Supervisor, Field Development; J. S. Bonte, Director of Industrial Relations; 1 chemist; engineers: 1 chemical, 16 metallurgical; 2 geologists, 15 technicians, 10 auxiliaries. | R. H. Madden, Jr., Manager, Metallurgy, Inspection and Research; W. C. Mayer, Chief Metallurgical Engineer—Development ; engineers: 2 metallurgical, 1 refractories; 12 metallurgists, 6 technicians, 3 auxiliaries. | Joseph W. Zvone, Vice President, Engineering and Operations; Robert W. Spradling, Chief Engineer; engineers: 1 chemical, 13 mechanical; 7 technicians. | W. O. Lawrence, Assistant Vice President, Engineering and Research; W. G. Hansen, Director, Research Laboratories; Arthur Horen, Assistant Director of Research; 8 chemists; engineers: 5 chemical, 1 civil, 1 mechanical; 2 geologists, 1 physicist, 19 technicians, 5 auxiliaries.
49955	3861	U. S. Stoneware Co.	D. F. Siddall, Director, research; 7 chemists; engineers: 3 chemical, 1 mechanical, 3 plastics; 3 technicians, 14 auxiliaries.
49967	3862	United States Sugar Corp	B. A. Bourne, Vice President, Research; 1 agronomist, 2 biologists, 2 chemists, 3 technicians.
49977	3863	United States Testing Co.	J. A. Nary, Vice President and technical personnel director; Noel Schwartz, Director, Research; 11 biologists, 40 chemists; engineers: 15 chemical, 4 civil, 53 electrical, 12 materials, 17 mechanical, 3 petroleum, 24   textile; 3 geologists, 11 mathematicians, 8 metallurgists, 9 physicists, 6 psychologists, 150 technicians, 152 auxiliaries.
49993	3864	U. S. Vitamin & Pharmaceutical Corp	Louis Freedman, Vice President, Research; 4 bacteriologists, 5 biologists, 36 chemists, 3 engineers, 6 physicians, 1 physicist, 20 technicians, 15 auxiliaries.
50003	3865	United Technology Corp	D. Altman, Vice President and Director, Research Division; R. W. Trevithick, Personnel Manager; 20 chemists; engineers: 7 aeronautical, 13 chemical, 1 civil, 7 electrical, 29 mechanical, 11 general and/or other; 3 mathematicians, 7 physicists, 17 technicians, 134 auxiliaries.
50015	3866	United Transformer Corp	T. L. Craige, Chief Engineer and research director; H. B. Golden, Personnel Director; engineers: 15 electrical, 2 mechanical ; 1 technician, 3 auxiliaries.
50025	3867	United Western Laboratories	Emmett Powers, President and research director; 1 biologist, 2 chemists, 1 engineer, 3 physicians, 2 auxiliaries.
50033	3868	Unitek Corp	Franklin Page, Chief Engineer ; Othmar W. Sailer, Manager; Walter Goodwin, Project Engineer; 1 welding engineer, 1 metallurgist, 3 technicians, 2 auxiliaries.
50047	3869	Universal-Cyclops Steel Corp	F. M. Richmond, Manager, Research and Development; R. D. Crissman, Manager, Employment; 1 mechanical engineer, 12 metallurgists, 3 physicists, 22 technicians, 14 auxiliaries.
50057	3870	Universal Match Corp	Walter Funk, Jr., Director, Armament Division; Vernon E. Semon, Industrial Relations Director; 6 biologists, 23 chemists; engineers: 8 chemical, 50 electrical, 8 industrial, 27 mechanical; 2 geologists, 6 mathematicians, 1 metallurgist, 1 meteorologist, 5 physicists, 1 physiologist, 11 technicians, 14 auxiliaries.
50067	3871	Universal Moulded Products Corp	L. R. Boggs, Chief Engineer; C. L. Meteer, Vice President, Director of Engineering, technical personnel; 1 chemist, 11 mechanical engineers, 1 mathematician, 14 technicians, 5 auxiliaries.
50077	3872	Universal Oil Products Co.	J. C. Raaen, Vice President, Research; J. A. Hardin, Director of Personnel; 82 chemists, 29 chemical engineers, 3 physicists, 33 other professionals, 182 technicians, 132 auxiliaries.
50087	3873	Universal Scientific Co.	Lewis G. Blevins, Chief Engineer and research director; 2 electronics engineers, 1 technician, 2 auxiliaries.
50097	3874	University Loudspeakers, Inc	John Q. Tiedje, Chief Engineer and technical personnel director; 1 chemist, 6 electrical engineers, 4 technicians, 6 auxiliaries.
50107	3875	Univis Lens Co.	Stanley A. Emerson, Vice President, Engineering and Research; 1 chemist; engineers: 1 ceramics, 1 chemical, 3 mechanical; 2 physicists, 4 technicians, 6 auxiliaries.
50117	3876	Upjohn Co.	Richard S. Schreiber, Vice President and Director for Scientific Administration; Maxton F. Murray, Scientific Personnel; Gordon L. Dolbee, Technical Personnel; 165 biologists, 147 chemists, 13 chemical engineers, 3 mathematicians, 22 physicians, 3 physicists, 1 psychologist, 322 auxiliaries.
50127	3877	Upson Co.	W. P. Ericks, Vice President, Director of Research; 5 chemists, 1 mechanical engineer, 3 other professionals, 2 technicians.
50135	3878	Urell, Inc	Howard Lewin, Secretary and Treasurer, director of research and technical personnel; 2 chemists, 2 auxiliaries.
50143	3879	Usona Bio-Chem Laboratories	
50149	3880	Utah-Idaho Sugar Co.	Bion Tolman, Vice President, Agriculture, and R. S. Gaddie, technical personnel directors; 5 agronomists, 1 biologist, 4 chemists, 1 plant breeder, 7 technicians, 5 auxiliaries.
50163	3881	Utility Chemical Co.	B. W. Lehner, President and  technical personnel director; L. D. Gibson, Director of Research; 2 chemists, 2 technicians, 2 auxiliaries.
50173	3882	vhm Corp	Fred M. van Ham, Executive Vice President and research director; 1 chemist ; engineers: 1 chemical, 3 electronics; 1 mathematician, 10 auxiliaries.
50181	3883	Vaco Products Co.	Charles Lohness, Director of Research; Fred Bemberg, Technical Personnel Director; 1 engineer, 1 mathematician, 1 metallurgist, 2 technicians, 1 auxiliary.
50191	3884	Vacuum Ventures, Inc	Richard M. Mandle, President and technical personnel director; 1 biologist,  -   1 chemist; engineers: 1 chemical, 2 mechanical;  -   2 technicians, 1 auxiliary.
50207	3885	Valentine Sugars, Inc	Alton S. Hall, Vice President and research director; 3 chemists, 1 chemical engineer, 2 auxiliaries.
50221	3886	Valley Mould & Iron Corp	Robert R. Coombs, Director; 2 chemists, 3 engineers, 2 metallurgists, 1 technician, 1 auxiliary.
50231	3887	Valley Research Corp	Arthur J. Sadony, Executive Vice President and research director; 2 engineers, 1 mathematician, 1 physicist, 3 technicians.  Research 'on: Electrical problems; development engineering.
50247	3888	Valspar Corp	F. O. Vogenitz, Vice President, research; 11 chemists, 4 auxiliaries.
50255	3889	Value Engineering Co.	John Huminik, Jr., Chemical and Metallurgical Research Manager; 2 chemists, 2 mechanical engineers, 2 metallurgists, 3 auxiliaries.
50265	3890	Vanadium Corp	George C. Floyd, Vice President; Thomas J. McLeer, Assistant to the Vice President; A. F. Sprankle, Technical Director and Assistant Vice President; 6 chemists; engineers : 1 civil, 2 electrical, 1 mechanical; 1 geologist, 13 metallurgists, 2 physicists, 35 technicians, 12 auxiliaries.
50275	3891	Vanadhnn-Alloys Steel Co.	J. C. Hamaker, Jr., Director of Research and Metallurgical Engineering;  -   G. A. Roberts, Vice President, Technology, technical personnel; 15 metallurgists, 5 technicians, 5 auxiliaries.
50287	3892	Van Camp Sea Food Co.	Albert Vignolo, Jr., Vice President, Research and Development; William Rule, Director of Industrial Relations; 2 biologists, 4 chemists, 2 chemical engineers, 6 technicians, 5 auxiliaries.
50297	3893	Vanderbilt, R. T., Co.	G. C. Maassen, Laboratory Director; 1 animal husbandman, 1 bacteriologist, 6 biologists, 26 chemists; engineers: 4 ceramic, 5 chemical; 1 geologist, 1 microbiologist, 33 technicians, 21 auxiliaries.
50309	3894	Van der Horst Corp	Hyman Chessin, Director of Research and Technical Personnel; 4 chemists,  -   1 chemical engineer, 5 technicians, 2 auxiliaries.
50321	3895	Van Dusen Engineering Co.	L. W. Van Dusen, research director; C. A. Van Dusen, President and technical personnel director; 2 mechanical engineers,  -   2 auxiliaries.
50331	3896	Van Dyk & Co.	Saul I. Kreps, Technical Director ; 4 chemists, 2 chemical engineers, 3 technicians, 3 auxiliaries.
50341	3897	Van Dyk Laboratories	John C. van Dyk, Owner and research director; Andrew Erchak, Chief Chemist and technical personnel director; 3 chemists.
50349	3898	Vanguard Instrument Corp	Howard B. Betts, Vice President and research director; engineers: 2 electronics, 4 mechanical.
50357	3899	Vanilla Laboratories	K. H. Berger, Chief Chemist; 1 chemist, 1 home economist.
50367	3900	Van Leer Chocolate Corp	Albert P. Sidaras, Director of Research; 1 chemist, 1 physicist, 2 technicians, 3 auxiliaries.
50377	3901	Van Norman Industries, Inc	Seymour Cuker, Director of Research and Development; Joseph Kalinski, Industrial Relations Manager; engineers: 7 electrical, 6 mechanical; 14 technicians, 3 auxiliaries. | Allen P. Winsor, Jr., Chief Engineer, Product Research and Development; Lawrence Green, Works Manager; 2 mechanical engineers, 2 metallurgists, 3 technicians, 3 auxiliaries.
50403	3902	Vapor Heating Corp	A. J. Loose, Vice President, Engineering; R. W. Southard, Personnel Manager; 1 chemist; engineers: 4 electrical, 14 mechanical; 3 mathematicians, 1 metallurgist, 28 technicians, 9 auxiliaries. | W. W. Parks, Chief Engineer and research director; R. W. Southard, Personnel Manager; engineers: 12 electrical, 9 mechanical; 1 metallurgist, 11 technicians, 5 auxiliaries. | J. A. Knight, Executive Vice President and research director; J. B. Moore, Chief Chemist and technical personnel director; 2 chemists, 2 chemical engineers, 2 technicians,  -   2 auxiliaries.  Research on : Rubber compounds, natural and synthetic, to meet specifications and environmental conditions.  3902D.  TEXSTEAM CORP.  320 Hughes St., Houston, Tex. (Cp)  Research staff: J. P. Turner, Jr., Vice President and research director; N. H. Sachnik, technical personnel director; 3 mechanical engineers,  -   3 technicians, 2 auxiliaries.
50439	3903	Vapor Recovery Systems Co.	H. Dickinson, Vice President, Engineering; engineers: 5 electronics, 5 mechanical.
50451	3904	Varian Associates	Edward W. Herold, Vice President, Research; 2 chemists, 4 electrical engineers, 12 physicists, 1 psychologist, 10 technicians, 2 auxiliaries. | Martin E. Packard, Director of Research; 7 chemists, 4 electrical engineers, 5 geologists, 10 physicists, 10 technicians, 2 auxiliaries. | Richard B. Nelson, Manager, Research and Development; James Kallgren, technical personnel director; 2 chemists, 35 electrical engineers, 3 mathematicians, 2 metallurgists, 5 physicists, 95 technicians, 5 auxiliaries. | Wellesley J. Dodds, Vice President, Engineering; 1 chemist, 51 electronics engineers, 1 metallurgist, 31 technicians, 14 auxiliaries. | Joseph Feinstein, Executive Vice President, research; Jerome Drexler, Vice President, Engineering, technical personnel; engineers : 7 electrical, 3 mechanical; 2 physicists, 17 technicians, 5 auxiliaries.
50493	3905	Vari-L Co.	J. L. Kiser, President and  research director; 3 electronics engineers, 1 technician.
50503	3906	Vaio Manufacturing Co.	Jack G. Smith, Vice President, Engineering; Paul R. Massey, Personnel Director; engineers: 1 aeronautical, 11 electrical, 2 mechanical; 1 mathematician, 1 metallurgist, 5 physicists, 6 technicians, 4 auxiliaries.
50513	3907	VecTrol Engineering, Inc	W. J. Brown, President and Director of Research; 2 electrical engineers, 4 technicians, 3 auxiliaries.
50521	3908	Veeco Vacuum Corp	J. Carmichel, Manager, Research and Development; F. Raible, Vice President, technical personnel director; 3 physicists, 10 technicians.
50529	3909	Veet Industries	John E. Dalgleish, Director of Research; engineers: 1 aeronautical, 1 electrical, 3 mechanical; 2 metallurgists, 2 technicians, 1 auxiliary.
50539	3910	Vegetable Oil Products Co.	Leonard P. Wiebe, Director of Research; 3 chemists, 11 technicians, 2 auxiliaries.
50553	3911	Velsicol Chemical Corp	Bernard Lorant, Vice President and research director; approx. 100 professional and non-professional personnel.
50563	3912	Venable, Emerson, Consulting Chemists	Emerson Venable, Owner and  Director of Research; 1 biologist, 2 chemists; engineers: 1 chemical, 1 electrical; 2 metallurgists, 2 auxiliaries.
50573	3913	Vendo Co.	Boley A. Andrews, Director of Research and Development; L. Allan Shontz, Assistant Director, technical personnel; 1 chemist; engineers: 2 electrical, 2 electronics, 14 mechanical; 1 physicist, 10 technicians, 5 auxiliaries.
50583	3914	Verona-Pharma Chemical Corp	E. Bruening, Vice President, technical personnel; H. Whitlock, Director of Research; 6 chemists, 6 technicians.
50593	3915	Vestal Laboratories	A. Baker, Vice President, Research and Manufacturing; 3 bacteriologists, 6 chemists, 2 chemical engineers, 3 technicians, 2 auxiliaries.
50599	3916	Veterinary Diagnostic Laboratories	M. Schlichting, Owner and research director; 2 biologists, 1 chemist.
50607	3917	Vibration Research Laboratories	
50613	3918	Viccars Seed Laboratory	Marion Viccars, President  and research director; 1 biologist, 2 auxiliaries.
50623	3919	Vick Chemical Co.	Chester E. Poetsch, Vice President, Research; 3 biologists, 6 chemists, 1 engineer, 10 pharmaceutical chemists, 2 physicians, 11 technicians, 10 auxiliaries. | Paul D. Harwood, Vice President, Research; 6 biologists, 5 chemists, 2 pharmacists, 4 veterinarians, 3 technicians, 24 auxiliaries. | S. A. Harris, Technical Director; 1 chemist, 1 auxiliary. | C. H. Schramm, Director of Research; 20 chemists, 3 engineers, 12 technicians, 4 auxiliaries. | H. R. Dettelbach, Director of Research; E. G. Weston, Personnel Manager; 13 biologists, 12 chemists, 1 mechanical engineer, 2 pharmacologists, 6 veterinarians, 1 auxiliary. | Richard G. Jamison, Personnel Manager; 14 biologists, 21 chemists, 2 physicians. | Myron Walker, President and Technical Personnel Director; Joseph P. Miale, Director of Research; C. Carter, Vice President, Personnel; 4 chemists, 4 technicians. | H. W. Werner, Vice President, Research; Donald G. Duncan, Personnel Manager; 37 biologists, 46 chemists, 4 physicians, 51 technicians, 17 auxiliaries.
50699	3920	Vickers Petroleum Corp	W. K. Jackson, Vice President, Research and Development; P. A. Blasco, Vice President, Manufacturing, and technical personnel director; 1 chemist, 2 chemical engineers, 8 auxiliaries.
50709	3921	Vico Products Co.	Simon S. Jackel, Vice President, Research and Development; 5 chemists, 3 chemical and food engineers, 2 technicians, 3 auxiliaries.
50721	3922	Victor Adding Machine Co.	G. E. Sandgren, Research Director; 8 computer engineers, 1 mathematician, 8 technicians, 2 auxiliaries.
50733	3923	Victoreen Instrument Co.	W. S. Franklin, Vice President, Director of Research; engineers: 2 chemical, 5 electrical; 1 mathematician, 1 physicist, 4 technicians, 4 auxiliaries. | H. Victor Neher, Director of Research; Forrest W. Davis, Chief Engineer; 18 electronics engineers, 1 physicist, 10 technicians.
50751	3924	Victory Engineering Corp	Meyer Sapoff, Director of Research and Development; William G. Gow, Vice President, Technical Personnel Director; 1 chemist, 5 electrical engineers, 2 mathematicians, 2 physicists, 11 auxiliaries.
50763	3925	Viewlex, Inc	Henry Walter, Director of Engineering; Stanley Dennis, Director of Personnel; 12 engineers; 3 technicians, 4 auxiliaries.
50773	3926	Viking Instruments, Inc	Dan Doane, Chief Engineer; John Allen, Assistant Chief Engineer and technical personnel director; engineers: 3 electrical, 2 mechanical; 5 technicians.
50783	3927	Vilter Mfg. Co.	W. I. Grant, Assistant Chief Engineer and research director; E. J. Kocher, Chief Engineer and technical personnel director; 2 mechanical engineers, 1 technician, 2 auxiliaries.
50791	3928	Vineland Poultry Laboratories	Leon Merson, Chief, Research and Development, and technical personnel director; 3 biologists, 3 chemists, 3 veterinarians, 4 technicians.
50801	3929	VioBin Corp	Ezra Levin, President and research director; 4 biologists, 1 chemist, 3 technicians.
50809	3930	Virginia-Carolina Chemical Corp	William P. Boyer, Vice President, Director of Research and Development; Stephen D. Coine, Director of Personnel; 4 biologists, 20 chemists; engineers: 9 chemical, 1 mechanical; 17 technicians, 10 auxiliaries.
50821	3931	Virginia Dare Extract Co.	A. S. Filandro, Technical Director; 3 chemists, 1 chemical engineer, 1 auxiliary.
50831	3932	Virginia Electronics Co.	Albert Cohen, President and  Director of Research; Edward Schwartz, Personnel Director; 1 chemist; engineers: 4 electronics, 1 mechanical, 1 transformer; 1 physicist, 6 technicians, 6 auxiliaries.
50841	3933	Virginia Institute for Scientific Research	Henry Leidheiser, Jr., Director ; 1 biologist, 6 chemists, 2 physicists, 6 technicians, 6 auxiliaries.
50849	3934	Virginia Smelting Co.	Mearl A. Kise, Director, Research and Development; W. N. Roberts, Personnel Manager; 5 chemists, 8 chemical engineers, 1 entomologist, 13 auxiliaries.
50859	3935	Visco Products Co.	W. H. Kirkpatrick, Vice President and Technical Director; 1 biologist, 15 chemists, 1 chemical engineer, 6 technicians, 4 auxiliaries.
50873	3936	Vitamin Institute	John A. A. Thomson, President and research director; 1 chemist, 1 psy  chologist, 5 technicians, 1 auxiliary.
50883	3937	Vitamin Technologists, Inc	M. L. Johnson, President and Director of Research; 3 chemists, 2 technicians, 4 auxiliaries.
50893	3938	Vitamins, Inc	Victor J. O’Brien, Director of Research and Development.
50903	3939	Vita-Var Corp	Alexander Olotka, Technical Director; 4 chemists, 7 technicians.
50911	3940	Vitramon, Inc	Barton L. Weller, President and Director of Research; Eleanor Moore, Personnel Manager; engineers: 1 aeronautical, 2 ceramic, 2 mechanical; 1 mathematician, 2 physicists, 12 technicians, 4 auxiliaries.
50917	3941	Vitro Corp	G. R. Tatum, President, Vitro Laboratories Division; D. R. Statter, Industrial Relations Manager, Silver Spring; A. A. Franklin, Industrial Relations Manager, West Orange; 13 chemists; engineers: 7 aeronautical, 10 chemical, 5 civil, 120 electrical, 67 mechanical, 64 systems; 21 mathematicians, 30 physicists, 326 technicians, 422 auxiliaries. | R. E. Grimm, Director of Engineering; J. K. Gearing, Director of Personnel; 6 electronics engineers, 19 technicians. | P. F. Kruesi, Vice President, Research and Development; 1 biologist, 5 chemists, 2 chemical engineers, 2 metallurgists, 4 technicians, 2 auxiliaries.
50951	3942	Vocaline Co.	John R. Cooney, Chief Engineer and research director; Carroll T. Cooney, Jr., President and technical personnel director; 4 electronics engineers, 4 technicians, 1 auxiliary.
50959	3943	Vogt, Henry, Machine Co.	A. Hurtgen, J. Lindle, J. Zwischenberger, research directors; H. A. Za-chari, Personnel Director; 7 mechanical engineers, 2 metallurgists, 4 auxiliaries.
50969	3944	Vogue Instrument Corp	Morris Nirenberg, President and research director; engineers: 1 electronics, 3 mechanical; 8 technicians, 4 auxiliaries.
50981	3945	Volk Radiochemical Co.	James A. Gibbs, Technical Director; 1 biologist, 3 chemists, 1 pharmacist, 1 physiologist, 4 technicians, 4 auxiliaries.
50991	3946	Volsonite Enterprises, Ltd.	Vincent Harris Olson, Sr., President and Chief Chemist; 2 chemists, 5 engineers, 1 geologist, 1 physicist, 1 concrete physicist, 2 auxiliaries.
51001	3947	Von Kohom International Corp	Alfred Politzer, Director of Research (Cleveland); Joseph L. Costa, Reginald A. Morse (New York); Otto Molden-houer, I. Kusznir, H. B. Stavenhagen (Darmstadt) ; 8 chemists, 3 engineers, 26 technicians.
51015	3948	Vulcan Materials Co.	L. E. Swanson, Director of Research; 4 chemists, 2 chemical engineers. | Elbert M. De Forest, Manager of Research and Development; 4 chemists, 3 process engineers.
51041	3949	Vulcanized Rubber & Plastics Co.	John F. Corr, Research Manager; 1 chemist; engineers: 1 chemical, 1 mechanical ; 8 technicians, 2 auxiliaries.
51051	3950	W. F. Manufacturing Co.	Paul Williams, Development Engineer and research director; 2 chemists; engineers: 2 design, 2 mechanical; 2 auxiliaries.
51067	3951	Waggener Paint Co.	V. A. Niewrzel, Technical Director; 3 chemists, 1 technician, 2 auxiliaries.
51079	3952	Wahl-Henius Institute	Fred A. Wilcox, Vice President and technical personnel director; Albert P. Van der Kloot, Chief Chemist and Manager, research; 2 chemists, 1 auxiliary.
51087	3953	Waldale Research Co.	Fred N. Singdale, President  and research director; engineers: 2 electrical, 3 mechanical; 1 mathematician, 1 physicist, 4 technicians, 25 auxiliaries.  498 | E. S. Griffiths, Research Director; P. F. Hanreeder, Personnel Director; 2 engineers, 3 metallurgists, 5 technicians, 5 auxiliaries. | E. S. Griffiths, Research Director; P. F. Hanreeder, Personnel Director; 1 chemical engineer, 2 metallurgists, 1 physician, 6 technicians.
51111	3954	Waldes Kohinoor, Inc	Oswald Kolbert, Technical Manager; Christine Lawrence, Personnel Manager; 1 chemist, 5 engineers, 2 mathematicians, 1 metallurgist, 11 other professionals.
51121	3955	Waldorf Paper Products Co.	J. H. Myers, Vice President and Director of Research; K. L. Sovereign, Personnel Director; 2 chemists, 2 chemical engineers, 4 technicians, 1 auxiliary.
51131	3956	Walker & Whyte, Inc	Joseph laconetti, President  and research director; Lucy’ Samarotto, technical personnel director; 4 chemists, 3 other professionals, 2 auxiliaries.
51141	3957	Walldrt Co.	W. L. Kirchoff, President  and Director of Research; 3 engineers, 1 physicist, 4 technicians, 1 auxiliary.
51149	3958	Wall Colmonoy Corp	H. S. Gonser, Vice President and Director of Research; 1 chemist, 2 mechanical engineers, 4 metallurgists, 2 auxiliaries.
51159	3959	Wall, P., Manufacturing Co.	Alexander Schoenwald, Director of Research; H. H. Sherman, Vice President and technical personnel director; 1 chemist, 1 electrical engineer, 1 metallurgist, 1 physicist, 4 technicians.
51169	3960	Wallace & Tieman, Inc	Henry C. Marks, Director, Research; 8 biologists, 25 chemists, 3 pharmacists, 2 physicians, 5 technicians, 10 auxiliaries. | A. J. Kraght, Director; 2 biologists, 1 chemist, 2 other professionals. | James B. Harrison, Director of Research and Development; 16 chemists, 5 technicians, 3 auxiliaries.
51201	3961	Wallace, William, Co.	Richard L. Stone, Director of Research ; engineers: 2 chemical, 1 mechanical; 1 technician.
51213	3962	Wallingford Steel Co.	E. B. Clebome, President; J. W. Wilton, Chief Metallurgist and research director; 2 chemists, 5 metallurgists, 1 X-ray spectroscopist, 8 technicians, 1 auxiliary.
51219	3963	Walsh Engineering Co.	Lincoln Walsh, Owner and research director; 2 electronics engineers, 1 auxiliary.
51229	3964	Walsh Refractories Corp	Frank C. Steimke, Vice President, Manufacturing and Research; Roy D. McGee, Personnel Director; 1 chemist, 6 ceramic engineers, 5 technicians, 1 auxiliary.
51241	3965	Waltham Electronics Corp	Dale Pollack, Chief Engineer; engineers: 4 electronics, 1 mechanical; 3 technicians, 5 auxiliaries.
51251	3966	Wander Co.	Rudolph Bunkfeldt, Director of Food Research (Ovaltine Division) ; C. J.   Klemme, Vice President, research (Smith-Dorsey Division) ; Fred H. Schultz, Jr., Director of Research (Chicago) ; 8 biologists, 18 chemists.
51265	3967	Wang Laboratories	An Wang, President and research director; 3 technicians, 3 auxiliaries.
51273	3968	Ward Baking Co.	Gaston Dalby, Director of Research and Development; 6 chemists, 9 technicians, 4 auxiliaries.
51285	3969	Ward, Joseph S., Inc	Joseph S. Ward, President  and technical personnel director; Joseph M. DeSalvo, Vice President and Chief Engineer; 6 soils engineers, 3 technicians, 2 auxiliaries.
51295	3970	Warner & Swasey Co.	M. S. Curtis, Vice President, Engineering; Sterling F. Winchell, Director of Research and Development; engineers: 6 electrical, 12 mechanical; 2 metallurgists, 2 physicists, 25 technicians, 15 auxiliaries. | R. H. Tourin, Chief Physicist ; engineers: 1 chemical, 1 electrical, 1 mechanical; 7 physicists, 3 technicians, 3 auxiliaries.
51319	3971	Warner Electric Brake & Clutch Co.	James A. Mason, Manager, Research and Development; 8 engineers, 1 physicist, 4 technicians, 5 auxiliaries.
51333	3972	Warner-Jenkinson Manufacturing Co.	J. C. McCormack, Vice President, Director, Color Division; J. M. Blatter-man, Vice President, Director, Extracts Division ; 6 chemists, 5 technicians.
51341	3973	Warner Laboratories	Charles L. Warner, President and research director; Karl H. Knieling, General Manager and technical personnel director; 3 chemists, 4 technicians, 5 auxiliaries.
